Index,Timestamp,X,Y,Direction,s/e
534, 2021-03-04T14:57:16.768043,14,2, S, end
535, 2021-03-04T14:57:22.271990,14,2, W, start
536, 2021-03-04T14:57:51.067030,14,2, W, end
537, 2021-03-04T14:57:56.802588,14,4, N, start
538, 2021-03-04T14:58:25.802762,14,4, N, end
539, 2021-03-04T14:58:30.439355,14,4, E, start
540, 2021-03-04T14:58:59.431182,14,4, E, end
541, 2021-03-04T14:59:03.922483,14,4, S, start
542, 2021-03-04T14:59:32.599171,14,4, S, end
543, 2021-03-04T14:59:38.031721,14,4, W, start
544, 2021-03-04T15:00:06.845973,14,4, W, end
545, 2021-03-04T15:00:12.984670,14,6, N, start
546, 2021-03-04T15:00:41.841865,14,6, N, end
547, 2021-03-04T15:00:46.919484,14,6, E, start
548, 2021-03-04T15:01:15.713085,14,6, E, end
549, 2021-03-04T15:01:20.829902,14,6, S, start
550, 2021-03-04T15:01:49.764395,14,6, S, end
551, 2021-03-04T15:01:55.369078,14,6, W, start
552, 2021-03-04T15:02:24.124068,14,6, W, end
553, 2021-03-04T15:02:31.362171,14,8, N, start
554, 2021-03-04T15:03:00.273657,14,8, N, end
555, 2021-03-04T15:03:06.188635,14,8, E, start
556, 2021-03-04T15:03:34.784456,14,8, E, end
557, 2021-03-04T15:03:39.453617,14,8, S, start
558, 2021-03-04T15:04:08.345620,14,8, S, end
559, 2021-03-04T15:04:12.805122,14,8, W, start
560, 2021-03-04T15:04:41.803674,14,8, W, end
561, 2021-03-04T15:04:47.954610,14,10, N, start
562, 2021-03-04T15:05:16.930521,14,10, N, end
563, 2021-03-04T15:05:21.781657,14,10, E, start
564, 2021-03-04T15:05:50.471434,14,10, E, end
565, 2021-03-04T15:05:56.349884,14,10, S, start
566, 2021-03-04T15:06:25.445610,14,10, S, end
567, 2021-03-04T15:06:30.390694,14,10, W, start
568, 2021-03-04T15:06:59.078325,14,10, W, end
569, 2021-03-04T15:07:03.586374,14,12, N, start
570, 2021-03-04T15:07:32.241784,14,12, N, end
571, 2021-03-04T15:07:37.624619,14,12, E, start
572, 2021-03-04T15:08:06.418881,14,12, E, end
573, 2021-03-04T15:08:12.772551,14,12, S, start
574, 2021-03-04T15:08:41.556109,14,12, S, end
575, 2021-03-04T15:08:46.040748,14,12, W, start
576, 2021-03-04T15:09:15.068240,14,12, W, end
577, 2021-03-04T15:09:20.500365,14,14, N, start
578, 2021-03-04T15:09:49.398998,14,14, N, end
579, 2021-03-04T15:09:53.937436,14,14, E, start
580, 2021-03-04T15:10:22.667885,14,14, E, end
581, 2021-03-04T15:10:27.776035,14,14, S, start
582, 2021-03-04T15:10:56.591359,14,14, S, end
583, 2021-03-04T15:11:00.800752,14,14, W, start
584, 2021-03-04T15:11:29.663843,14,14, W, end
585, 2021-03-04T15:11:35.261670,14,16, N, start
586, 2021-03-04T15:12:04.227669,14,16, N, end
587, 2021-03-04T15:12:09.051098,14,16, E, start
588, 2021-03-04T15:12:38.097639,14,16, E, end
589, 2021-03-04T15:12:43.511697,14,16, S, start
590, 2021-03-04T15:13:12.618085,14,16, S, end
591, 2021-03-04T15:13:17.036201,14,16, W, start
592, 2021-03-04T15:13:46.512902,14,16, W, end
593, 2021-03-04T15:13:51.992072,14,18, N, start
594, 2021-03-04T15:14:21.194757,14,18, N, end
595, 2021-03-04T15:14:26.898049,14,18, E, start
596, 2021-03-04T15:14:55.503581,14,18, E, end
597, 2021-03-04T15:15:01.241950,14,18, S, start
598, 2021-03-04T15:15:30.307562,14,18, S, end
599, 2021-03-04T15:15:34.874867,14,18, W, start
600, 2021-03-04T15:16:05.255466,14,18, W, end
601, 2021-03-04T15:16:10.456167,14,20, N, start
602, 2021-03-04T15:16:39.171802,14,20, N, end
603, 2021-03-04T15:16:43.214944,14,20, E, start
604, 2021-03-04T15:17:12.306358,14,20, E, end
605, 2021-03-04T15:17:17.430238,14,20, S, start
606, 2021-03-04T15:17:46.446872,14,20, S, end
607, 2021-03-04T15:17:50.801979,14,20, W, start
608, 2021-03-04T15:18:22.841072,14,20, W, end
609, 2021-03-04T15:18:30.369806,14,22, N, start
610, 2021-03-04T15:18:59.741817,14,22, N, end
611, 2021-03-04T15:19:05.163278,14,22, E, start
612, 2021-03-04T15:19:34.483543,14,22, E, end
613, 2021-03-04T15:19:38.896163,14,22, S, start
614, 2021-03-04T15:20:07.804799,14,22, S, end
615, 2021-03-04T15:20:11.921366,14,22, W, start
616, 2021-03-04T15:20:40.938356,14,22, W, end
617, 2021-03-04T15:20:45.742008,14,24, N, start
618, 2021-03-04T15:21:14.677925,14,24, N, end
619, 2021-03-04T15:21:18.215380,14,24, E, start
620, 2021-03-04T15:21:47.159654,14,24, E, end
621, 2021-03-04T15:21:51.844492,14,24, S, start
622, 2021-03-04T15:22:21.190628,14,24, S, end
623, 2021-03-04T15:22:27.044707,14,24, W, start
624, 2021-03-04T15:22:56.069033,14,24, W, end
625, 2021-03-04T15:23:01.030894,14,26, N, start
626, 2021-03-04T15:23:30.154049,14,26, N, end
627, 2021-03-04T15:23:36.036948,14,26, E, start
628, 2021-03-04T15:24:04.829154,14,26, E, end
629, 2021-03-04T15:24:08.708608,14,26, S, start
630, 2021-03-04T15:24:37.598421,14,26, S, end
631, 2021-03-04T15:24:41.897784,14,26, W, start
632, 2021-03-04T15:25:10.702646,14,26, W, end
